,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
568098,-73.8249346,40.7621308,0
950961,-73.8847756,40.8742704,0
793068,-73.8866994,40.8189912,1
772548,-73.8745815,40.73477,1
14421,-73.951805,40.743015,1
381252,-73.9973001,40.7571064,0
251186,-73.8166124,40.7031657,1
810334,-73.8370922,40.7240823,1
749262,-73.7947294,40.7100129,0
276674,-73.9577247,40.717835,1
535794,-73.892631,40.8178233,3
913838,-73.8624706,40.7301807,0
712662,-73.9170371,40.7354542,2
527128,-73.8709403,40.738702,3
212409,-73.8334458,40.8360536,1
307733,-73.8222131,40.682243,1
262317,-73.8423382,40.6993586,0
867643,-73.8903603,40.8666127,0
32225,-74.16357,40.63656,0
291683,-73.9207971,40.7468907,2
947358,-73.9656248,40.6271557,5
448222,-73.832275,40.7514564,1
69152,-73.9160192,40.5846,0
312094,-73.8982722,40.8894585,1
522477,-73.8193308,40.6881124,5
652238,-73.8063636,40.672221,0
628000,-73.922463,40.7574235,1
821219,-73.9449951,40.8084473,0
284858,-73.9922237,40.7379177,0
410877,-73.930381,40.6517331,0
5127,-73.89686,40.81446,1
624497,-73.9046221,40.8473932,0
77494,-73.9372674,40.7404589,1
753689,-73.8369269,40.6941415,0
573499,-73.9670687,40.7526196,0
622931,-74.0666242,40.5903421,0
656598,-74.0176144,40.6358082,0
484823,-73.9933307,40.7014198,1
745979,-73.9875432,40.7198321,2
535094,-73.8167895,40.7031321,0
813986,-73.9084419,40.8452115,3
698014,-74.1045436,40.5756539,0
857407,-73.9284202,40.8602419,1
442484,-73.9476978,40.6328856,0
495650,-73.9436089,40.7831836,0
60104,-74.1073636,40.6347138,0
44077,-74.1099992,40.6118307,0
690605,-73.9465215,40.7070105,0
365934,-73.9307664,40.6553345,1
333271,-73.7844195,40.7047625,1
20332,-73.95033,40.826622,1
519936,-73.9567966,40.7749666,1
230882,-73.8909597,40.6752252,0
752552,-73.9596501,40.8087525,0
319254,-73.8095122,40.7612994,1
971587,-73.9370755,40.6646429,0
717336,-73.9257658,40.708805,1
988723,-73.9752435,40.6854052,0
567674,-73.9914181,40.7448014,0
823877,-73.9338317,40.7516035,0
881868,-73.9514819,40.7304639,0
807762,-73.746017,40.7526667,0
237865,-73.9469994,40.6775017,1
76963,-73.8387135,40.7568386,0
697085,-74.0035559,40.6309239,0
808481,-73.944623,40.6869042,0
929398,-73.9769843,40.7501572,0
13823,-73.8507,40.737797,0
832900,-73.9340839,40.6498688,0
571211,-73.9651721,40.6247649,0
250804,-73.7297895,40.6789969,0
36469,-73.95046,40.7923,1
632296,-73.9424305,40.753996,2
782976,-73.96236,40.7948514,0
751181,-73.8304741,40.8691175,0
1000343,-73.9197524,40.8681135,0
330769,-73.8065882,40.7066326,0
946740,-73.904099,40.906862,1
220430,-73.7453661,40.6924547,0
368888,-73.918015,40.6702714,0
216978,-73.8643617,40.8682071,0
916731,-73.944623,40.6869042,0
283056,-73.9087095,40.8240665,0
330064,-73.8503707,40.8290531,0
828063,-73.9927942,40.7339213,0
406969,-73.9993434,40.7250066,0
425886,-74.2302289,40.527667,0
639317,-73.844789,40.7201645,0
264913,-73.7761182,40.6678458,1
747113,-73.8865998,40.83928,0
796564,-73.9678754,40.8013526,2
546833,-73.9451007,40.6453732,0
595464,-73.8211653,40.7596849,0
971646,-73.9370159,40.6323121,1
799914,-73.7711976,40.7130865,0
645037,-73.7484422,40.7153474,0
984389,-73.9769016,40.6036878,0
433861,-73.925707,40.6353658,3
305917,-73.9036789,40.7573763,0
969184,-74.1373916,40.549593,1
590879,-73.8266015,40.68343,0
435502,-73.8726404,40.7459994,0
329446,-73.9190121,40.8406495,0
320386,-73.9312651,40.7519917,0
43551,-73.8992852,40.710204,0
487412,-73.8886766,40.7471331,3
383404,-73.8637028,40.7469059,1
359616,-73.9342328,40.8461403,0
50374,-74.0014,40.67578,0
74355,-73.9857652,40.7177239,0
969313,-73.9699667,40.6091511,0
741986,-73.7318542,40.7489279,0
363977,-73.8371912,40.8448058,0
865633,-73.8409196,40.8389159,0
52125,-73.9120144,40.7675688,0
737749,-73.8829509,40.828303,0
753814,-73.8850947,40.7439732,3
607344,-73.9877686,40.7497883,0
736576,-73.952875,40.576883,0
434393,-73.9470478,40.780065,0
607464,-73.8555773,40.6927254,0
334467,-73.9638107,40.6175896,0
543443,-73.8713235,40.7570373,0
212561,-74.0778017,40.5792516,1
286822,-74.1627224,40.5607752,0
509869,-73.8414683,40.7299972,0
926865,-73.9237498,40.6643768,0
472389,-73.8068844,40.7737013,0
265131,-73.8703259,40.7320429,0
627542,-73.8294593,40.6853995,0
326930,-73.9117847,40.840076,0
301366,-73.9432739,40.7934877,0
366923,-73.9466104,40.6410646,1
248477,-73.9203819,40.7329414,0
923218,-73.879277,40.7481228,0
378808,-73.8668042,40.8509486,1
578914,-73.9973009,40.6472719,0
615548,-74.2068698,40.5314334,0
925241,-73.7381408,40.6581534,0
749276,-73.9466746,40.6509486,1
496494,-73.9050863,40.8564099,1
564545,-73.8184852,40.7161366,0
728793,-73.8049531,40.6959582,0
695228,-73.985087,40.6207124,1
8870,-73.95583,40.650528,1
95449,-73.98056,40.6919882,0
841112,-73.8313156,40.6655878,0
694183,-73.8383363,40.670596,0
522496,-73.7949234,40.6715753,0
416376,-73.9129604,40.8281594,1
392054,-73.979056,40.750218,0
983938,-73.9544246,40.7624116,0
296027,-73.9563196,40.8031164,1
281627,-73.9850075,40.6057313,1
365247,-73.9293693,40.7967991,2
871948,-73.9983062,40.6497395,0
565255,-73.8173235,40.7653551,0
277744,-73.9010925,40.812181,0
377379,-73.8194167,40.607122,1
934186,-74.0244118,40.6399995,1
368328,-73.9386241,40.6778626,0
362697,-73.789656,40.7886284,0
234855,-73.8567841,40.8326431,0
609470,-74.1083091,40.5801903,0
382364,-73.7728608,40.7362694,0
638764,-73.9934636,40.7521904,0
425174,-73.9287885,40.5973221,0
385192,-73.8508811,40.7375562,1
231203,-73.956076,40.5921015,0
439836,-74.0160711,40.6431097,0
992753,-73.9833217,40.6936492,0
287198,-74.0110296,40.6409749,0
258911,-74.0262626,40.6279209,0
746869,-73.9743798,40.5871993,0
8682,-73.82359,40.71603,6
416413,-73.976665,40.6829709,0
386450,-73.8526547,40.7370625,2
48859,-74.1941074,40.5348132,0
727621,-73.976609,40.5753038,0
845184,-73.778912,40.6895707,1
480742,-73.8181833,40.6857748,1
980487,-73.949858,40.64439,1
19757,-73.86408,40.901386,1
920769,-74.0096287,40.6216352,0
640864,-73.9534179,40.5880683,1
415987,-74.0093189,40.7247015,0
894556,-73.9610281,40.5961601,0
501953,-73.9194794,40.8367962,0
257405,-73.8765111,40.6425396,1
277334,-73.9464607,40.800664,1
670363,-73.9608887,40.5943649,1
444460,-74.0959676,40.644811,0
538633,-73.8961633,40.6465718,1
484389,-73.8855916,40.738325,1
573505,-73.8835079,40.7557548,0
274460,-74.1104006,40.5866578,0
389475,-73.9861892,40.5862763,0
776720,-73.9917667,40.6108455,0
985548,-73.9313928,40.8137456,0
798315,-73.9787516,40.7199351,0
563879,-73.8699408,40.7423486,1
993255,-73.8208533,40.6891331,0
868079,-73.9017437,40.8384595,1
959593,-73.8371456,40.7079562,0
225483,-73.748642,40.7015883,0
665550,-73.957019,40.6989727,0
707525,-73.8331189,40.728233,0
465053,-73.9059739,40.640237,0
345700,-73.9487732,40.7104315,0
636332,-73.8440906,40.68253,0
723678,-73.726718,40.6927264,1
685654,-73.8522143,40.6660501,0
256974,-73.7903355,40.6803888,0
497281,-73.9176827,40.8402259,0
573397,-73.9868516,40.751081,0
54262,-73.8875939,40.6765889,0
951400,-74.0048448,40.7188527,0
494997,-73.9965491,40.6901041,1
973536,-73.9834445,40.7220191,0
22561,-73.90972,40.713116,0
602684,-73.9315975,40.6356768,0
768857,-73.7932546,40.6854362,0
997100,-74.007232,40.7434703,0
383876,-73.8975648,40.7077596,0
920890,-73.824898,40.7161154,0
35483,-73.75324,40.680115,0
18443,-73.972725,40.643456,1
753091,-74.0840681,40.5954964,0
74438,-73.9462239,40.7188615,0
672112,-73.7353338,40.665256,0
826998,-73.9786065,40.7450578,0
555337,-73.9579038,40.708426,0
243794,-73.9372668,40.8291633,2
262289,-73.8059498,40.6830976,1
400737,-73.8538326,40.7549579,2
24471,-73.88688,40.857826,0
617999,-73.9669961,40.7609059,2
757119,-73.8448206,40.7236339,0
661119,-73.9657174,40.6222646,0
810946,-73.8847976,40.6841507,2
760639,-73.8617163,40.8171743,1
416036,-73.8883174,40.8451773,1
944885,-73.8297,40.7170151,2
14586,-74.00305,40.680855,0
722833,-73.9530258,40.8025332,1
911295,-73.8207717,40.7141241,1
258479,-73.8530095,40.7533704,0
655003,-73.9432348,40.778872,0
264257,-74.2015265,40.5262662,0
370937,-73.836352,40.7667231,1
804082,-73.9257477,40.6602775,0
897427,-73.935859,40.6777156,0
388619,-73.9958437,40.7265271,0
352693,-73.9450215,40.6627147,0
61170,-73.7869709,40.6670841,0
730188,-73.8873051,40.738645,0
665333,-73.9804719,40.7831606,0
102097,-73.9030288,40.8097014,0
936326,-74.1482289,40.6086217,0
248731,-73.9833217,40.6936492,0
434371,-73.98835,40.6445622,0
357929,-73.9945485,40.7707422,0
976899,-73.8555803,40.7379289,1
749870,-73.9262198,40.8167588,1
338816,-73.9125045,40.724257,2
919433,-73.8371654,40.6968646,0
834069,-73.8784859,40.8810763,0
867565,-73.7826919,40.7200909,0
400171,-73.906022,40.7032764,0
16227,-73.94649,40.79486,1
547968,-73.863506,40.8235744,0
760712,-73.8076794,40.7609587,2
79498,-73.9222317,40.7205777,1
128538,-73.9149663,40.7741501,1
748711,-73.9988418,40.730669,0
470737,-73.8435845,40.8690866,0
976453,-73.9990364,40.749638,0
576150,-73.9642976,40.6097753,1
644807,-73.9147622,40.6345512,0
969227,-73.9010217,40.8476674,0
501985,-74.1405424,40.5540413,0
353201,-73.9453041,40.7723306,0
976365,-73.9856988,40.673975,0
28122,-73.944244,40.847458,0
556613,-73.9176544,40.6382505,1
123214,-73.9467528,40.7710786,0
535184,-73.7624878,40.6741946,2
1000039,-73.8404669,40.6810813,0
704190,-73.9949094,40.7249516,1
704962,-73.8596663,40.8196174,0
221271,-73.9481706,40.7246381,4
597316,-73.9436997,40.8153057,0
779413,-73.8323919,40.7523184,0
825076,-74.0048609,40.7416452,0
680327,-73.767973,40.7575782,0
530417,-74.0109643,40.7261753,1
242583,-74.1834828,40.5434775,0
483958,-73.7623859,40.6916677,0
338992,-74.0048751,40.6399954,3
716024,-73.9142125,40.7567204,0
32661,-74.186745,40.539707,0
398164,-73.8840996,40.7538313,0
941151,-73.9641058,40.5979864,0
828624,-73.8862985,40.7554611,0
617104,-73.8349614,40.7703252,0
567851,-74.0778017,40.5792516,1
35960,-73.93782,40.749897,1
477003,-74.0184306,40.6408367,0
962753,-73.9374202,40.8043758,1
813952,-73.7352785,40.7709103,0
678749,-73.9228869,40.8091071,0
20858,-73.98865,40.72293,0
875382,-74.0928366,40.601089,0
56563,-73.8869267,40.7553876,2
257133,-73.9840884,40.6392972,0
438076,-74.0070709,40.6547729,0
34169,-73.878624,40.74977,0
685972,-73.8924748,40.7529474,1
303139,-73.9514819,40.7304639,0
416460,-73.9088844,40.6699599,1
246395,-73.9790632,40.715667,0
678012,-73.9459999,40.6117856,0
828627,-73.8351173,40.6850839,4
326188,-73.912423,40.6572461,0
414305,-73.9508825,40.6869317,0
851591,-73.9781153,40.7572855,1
787192,-74.1194707,40.6293935,0
46371,-73.9273161,40.8185601,1
267615,-73.7735803,40.7592115,0
640946,-73.9465215,40.7070105,0
100429,-73.7711152,40.7507198,0
889850,-73.8097836,40.6751087,0
837914,-73.8184852,40.7161366,1
564453,-73.8302956,40.7633822,0
628075,-73.9406446,40.8057361,0
812795,-73.8159479,40.7066287,0
556031,-74.0934086,40.5852401,0
346290,-74.0053743,40.618844,0
815756,-73.989131,40.6064564,1
310200,-73.9556509,40.6466293,0
672018,-73.9385389,40.8172821,1
395359,-74.1055767,40.5619893,0
363975,-73.9085863,40.5931634,2
432768,-73.8258766,40.6945315,2
956873,-73.8881227,40.8642556,1
261447,-73.9276152,40.6764454,0
20258,-73.94795,40.81458,0
572258,-73.9887629,40.696197,0
403593,-73.9138486,40.8538121,0
100959,-73.7400875,40.7172612,0
602243,-74.0011907,40.7291676,0
627413,-73.8625956,40.7342733,2
603871,-73.9118065,40.692785,2
403191,-73.9981159,40.6258159,0
767022,-73.9368131,40.5839651,0
607724,-73.9590155,40.5781233,0
592399,-73.9573511,40.6814832,0
857303,-73.9414719,40.5837974,0
968468,-73.8191619,40.6918944,0
582904,-73.9307732,40.6279882,0
506685,-74.1170123,40.624524,2
825061,-73.9164642,40.6766464,3
442830,-73.9282179,40.816535,0
42049,-73.933443,40.7143843,0
488258,-73.8230411,40.6800101,0
307710,-73.9376716,40.8483929,1
677909,-73.9313928,40.8137456,0
944875,-73.9015367,40.8171576,0
586985,-73.9519581,40.7151811,0
86674,-73.8811405,40.8708441,0
451936,-73.9298187,40.7953235,0
585254,-73.9596475,40.8011551,0
236677,-73.9367194,40.8082207,3
964535,-73.9804246,40.7598989,5
249595,-74.097988,40.5949309,0
265178,-74.0116096,40.6404149,0
407232,-73.9110367,40.699531,0
238463,-73.9905035,40.578358,0
226517,-74.0174913,40.6448799,0
220871,-74.0030309,40.7332161,1
512296,-73.8622138,40.6955744,0
564543,-74.0059263,40.6286429,0
596439,-73.8513986,40.6956323,0
407762,-73.8903603,40.8666127,1
975280,-73.8265417,40.7604644,1
91930,-73.9270904,40.5843704,1
657088,-73.9419319,40.7007255,3
954159,-73.9586895,40.8024695,0
906246,-73.934392,40.8056394,0
568216,-73.8328215,40.7537216,0
247043,-74.0797894,40.6158329,0
357904,-73.7884087,40.6819937,1
781040,-74.0030447,40.7180266,0
586035,-73.9057546,40.6730288,0
924836,-73.8890253,40.7666318,0
520621,-73.8435859,40.827002,2
680989,-74.0072062,40.6377555,0
654510,-73.7914987,40.7684485,1
234680,-73.8700947,40.8778697,0
350653,-73.981,40.6283094,1
793251,-74.0827948,40.5966254,1
500810,-73.9525139,40.6442813,0
484236,-74.0027306,40.6248223,0
814014,-73.9948425,40.7502939,0
99867,-74.123735,40.6209707,0
655672,-73.8183241,40.7558708,0
364551,-73.809689,40.7057457,1
774196,-73.8858017,40.7631514,1
616844,-74.2208791,40.5492047,0
749246,-74.0018831,40.7193963,4
578494,-73.9306974,40.6732579,0
309178,-73.940894,40.7039144,0
302613,-74.006181,40.7344402,0
646291,-73.8552926,40.7025952,0
613291,-73.9061105,40.9016707,0
493766,-73.9444241,40.8346811,0
983,-73.9872,40.66622,0
307206,-73.919232,40.6476443,0
707429,-73.9552819,40.7885854,2
32647,-73.92612,40.836624,0
315787,-73.8893729,40.8733829,0
988294,-74.0917627,40.5900146,1
712595,-74.004927,40.7570213,0
992558,-73.8683079,40.8399962,1
403608,-73.8406244,40.6740302,3
976041,-73.9765674,40.6219955,0
379531,-73.9285423,40.7364125,3
440665,-73.8267678,40.8789517,0
2787,-73.75709,40.722702,0
589967,-73.9297247,40.85738,0
412225,-73.9962071,40.6817243,0
953055,-73.8515433,40.8071846,1
262148,-74.0069372,40.7191271,0
961834,-74.0039544,40.7298565,0
748698,-73.9787861,40.7476845,0
556298,-73.8836235,40.8672566,1
474563,-73.8900133,40.7550695,0
420536,-73.9792844,40.7818402,0
715036,-73.979056,40.750218,1
987117,-73.9477514,40.6610059,0
106526,-73.9934818,40.7137913,0
389488,-73.9377529,40.8348917,0
32053,-73.8701,40.73652,0
413607,-73.9046321,40.8353412,0
293551,-74.1907466,40.5983028,2
609502,-74.1130228,40.600135,0
860946,-73.9223713,40.8361093,1
319120,-73.8026224,40.6664063,4
260285,-73.7442823,40.7653588,0
978275,-74.0055932,40.7381374,0
530525,-73.9890116,40.7187947,0
905066,-73.8208496,40.7522407,0
491154,-73.7947704,40.6908434,0
26990,-73.914085,40.833286,0
51641,-73.9791676,40.6934893,0
223438,-73.9974342,40.7416425,0
488153,-73.8216767,40.8262017,0
309640,-73.826085,40.8413702,0
923661,-73.7833817,40.7577537,1
256029,-73.9046763,40.8726198,0
303137,-73.9098866,40.7579468,0
433086,-73.9236088,40.6616622,1
612266,-73.954162,40.7128032,3
903291,-73.9278555,40.6375904,0
882008,-73.7667546,40.6674319,0
529235,-73.8111788,40.6903829,2
839738,-73.8666198,40.7104013,0
565465,-73.9525305,40.8032165,0
861393,-73.9679705,40.5886305,2
92052,-73.7645616,40.7525648,1
429139,-73.9494698,40.7050191,2
903199,-73.7580824,40.7447645,0
471466,-73.8375095,40.6932969,0
15498,-73.91701,40.7065,0
645151,-73.9135597,40.6784284,0
512350,-73.8673763,40.8776332,0
756714,-73.8624706,40.7301807,0
266083,-73.831521,40.7013909,0
550786,-73.9752435,40.6854052,0
390558,-73.9462797,40.7922458,1
702847,-73.8980963,40.7706396,0
300551,-73.9281805,40.6704292,0
539372,-73.9261524,40.7440288,0
485425,-73.9392613,40.6710339,0
376952,-73.8758947,40.8763005,0
368361,-73.897203,40.6289594,0
1004681,-73.9277733,40.8101066,1
666988,-73.9663685,40.6024665,1
894033,-73.8130682,40.7560463,0
250619,-73.9206952,40.7350021,3
386308,-73.8038446,40.7614079,0
438525,-73.9058416,40.8310577,0
312086,-73.8728057,40.8408685,0
333955,-73.9113364,40.6720753,0
468453,-73.9622195,40.7178613,3
915061,-73.8984538,40.7090395,1
522391,-73.9508577,40.828297,0
92292,-73.9898715,40.7339156,0
706328,-73.9698128,40.6388964,1
282981,-73.929027,40.7082774,0
20317,-73.968666,40.61462,0
438546,-74.0083661,40.7503074,0
897406,-73.7454772,40.7549013,3
536346,-73.9243649,40.6114632,1
721475,-73.8411794,40.8285193,0
36870,-73.84214,40.668266,1
684238,-74.0144917,40.6549235,0
991555,-73.9781227,40.7457274,3
250278,-73.9647563,40.7640562,0
824940,-74.1610298,40.5558232,0
338221,-73.8637067,40.8190816,0
33747,-73.79241,40.69815,0
1003623,-73.9454007,40.772159,0
283073,-74.1236275,40.6173696,0
73991,-73.9677125,40.7052151,1
444335,-73.950335,40.6716376,1
892014,-73.917593,40.868886,0
372675,-73.9334286,40.6348847,0
985453,-73.8525973,40.7080347,1
958549,-73.8962127,40.8163185,1
871956,-73.7736537,40.670701,0
20377,-73.82947,40.6854,0
983871,-73.8280091,40.6940516,0
904239,-73.8471548,40.7442432,0
724888,-74.0033798,40.7108271,0
91372,-73.915567,40.7445787,1
736603,-73.8183565,40.7664683,0
563902,-73.8631855,40.7527626,0
559519,-73.9324351,40.8510962,1
342268,-73.9204005,40.8220605,0
16224,-74.06846,40.608475,0
1001293,-73.8033269,40.6776723,0
350759,-73.9156111,40.820822,0
628943,-73.8720247,40.7339657,0
214490,-74.1011649,40.6170402,0
456643,-74.1886646,40.5305508,0
641457,-73.7699563,40.6818622,0
241525,-73.8913914,40.7466417,2
7664,-73.98508,40.75939,0
570296,-73.7792633,40.7577266,1
234703,-73.940404,40.722499,0
736658,-73.8420568,40.7282908,0
356333,-74.1610238,40.5398978,0
165105,-73.99077,40.76099,0
389298,-73.8999829,40.7356156,0
257967,-73.9497681,40.6776512,0
805030,-73.8460949,40.68424,1
720480,-73.9089197,40.6625545,1
893914,-74.0887612,40.6072872,1
754258,-73.9639998,40.5876412,0
861988,-73.9026252,40.6682722,0
560946,-73.9726825,40.6526402,1
899146,-73.9148771,40.818461,0
628457,-73.8900044,40.6511499,0
323683,-74.1514265,40.545406,0
531025,-73.8202634,40.6016392,0
403639,-73.9352238,40.6969863,0
911358,-73.9925792,40.5916787,0
387134,-74.0073938,40.7051837,0
776087,-73.7925831,40.6833902,0
446861,-73.9732091,40.7952524,0
287842,-73.8515516,40.7435066,0
68087,-73.8918713,40.844522,0
831083,-73.904896,40.6380842,2
856847,-73.947563,40.6714882,0
592362,-73.8536375,40.8733019,0
696481,-73.9405567,40.72223,0
972952,-73.968775,40.5928687,0
740637,-73.8209867,40.8382472,0
32179,-73.92596,40.65563,0
363932,-73.9697918,40.8070452,0
363433,-73.8731615,40.7509158,0
556723,-73.9950956,40.6459461,0
328849,-73.9406885,40.7119619,0
316470,-73.9436089,40.7831836,2
346982,-73.9521255,40.8088622,1
518274,-74.1464723,40.6080634,0
756683,-74.0201514,40.6355664,0
344290,-73.8873051,40.738645,0
716197,-74.0057798,40.7256734,0
454181,-73.8787858,40.7443619,1
637123,-73.9474279,40.6142236,1
645060,-73.881136,40.7479271,0
659681,-73.9053847,40.839769,0
636937,-73.9049326,40.8627501,2
656147,-73.8590554,40.8334144,1
473202,-74.0021087,40.6769316,2
456237,-74.0042758,40.7333917,0
741971,-73.7658688,40.6825704,0
609230,-73.9665842,40.7615508,0
460535,-73.8041999,40.5864891,0
373359,-73.8838133,40.8227878,1
812674,-74.006972,40.7416259,0
795930,-73.791744,40.7257899,1
708442,-73.9388038,40.7138741,0
566265,-73.9035766,40.8430035,0
429132,-73.9085253,40.6610144,0
788667,-73.8890412,40.7709167,0
321051,-73.91899,40.7786873,0
606483,-73.9917611,40.684812,0
226568,-73.9576745,40.7685031,0
977481,-73.9985947,40.6425838,1
124258,-73.8944384,40.666297,0
752784,-73.9550751,40.7043106,3
70717,-73.7659101,40.6933986,0
677958,-73.7875579,40.7702254,0
703282,-73.8635562,40.8378662,3
351409,-73.9313928,40.8137456,0
1000722,-73.9444982,40.6245976,0
398253,-73.9213219,40.7395242,0
998630,-73.9517685,40.8129407,0
530447,-73.957829,40.8151553,0
689977,-73.805401,40.6747116,0
803253,-73.8259543,40.860948,0
968616,-73.8776389,40.6811159,1
96565,-73.9883907,40.7216876,1
37773,-73.96138,40.610096,1
880854,-73.9915987,40.60058,1
254084,-73.9552939,40.6792042,0
782317,-73.779064,40.7503319,0
776613,-73.809689,40.7057457,0
90831,-73.9431723,40.8109414,0
832894,-73.9480158,40.6362673,0
867096,-74.0909169,40.6061629,1
534130,-73.9296441,40.854907,0
941123,-73.8505618,40.6876631,0
508,-73.83578,40.871628,0
325257,-73.8258728,40.687708,0
849604,-73.8066524,40.7255524,0
637444,-73.7544185,40.6049786,0
916186,-74.1933363,40.5922093,0
883431,-73.8342056,40.7704501,0
363518,-73.9491181,40.7263019,0
742627,-73.8606368,40.747819,0
525465,-73.898666,40.6714802,0
551742,-73.9487269,40.8033301,0
598720,-73.9538096,40.6828487,0
87239,-73.9679609,40.6837264,4
385792,-73.9849757,40.7791238,0
69891,-73.852091,40.8728251,1
508394,-73.9876168,40.770415,0
724768,-73.9988646,40.6627909,0
1007048,-73.9655103,40.6813432,0
415918,-73.957829,40.8151553,0
647154,-73.983731,40.7604566,0
43552,-73.8986705,40.8417093,0
13074,-73.94725,40.711323,1
863847,-73.9845292,40.6960346,0
355776,-73.8838318,40.880467,0
126959,-73.962186,40.6497882,0
310671,-73.9958941,40.6695924,1
600395,-73.9868455,40.7453005,0
298056,-73.8751395,40.7566326,0
95146,-73.9397674,40.8410766,0
685685,-73.8573019,40.7478808,0
474130,-73.8346499,40.6671159,0
279192,-73.8810776,40.6714688,2
906721,-73.9417575,40.6320154,3
849694,-73.9656962,40.7545048,1
46999,-74.0263303,40.6168814,0
253925,-74.122557,40.6130779,0
295935,-73.9482914,40.8338622,0
833016,-74.0114127,40.6475898,2
561198,-73.9698492,40.7896743,0
632935,-74.0200041,40.6426688,0
856872,-73.8259799,40.8304159,5
772570,-73.9763154,40.6825097,0
371576,-73.9605259,40.7999588,0
458012,-73.981748,40.6857413,0
636439,-73.9605171,40.5894516,3
601011,-73.9622533,40.6983238,1
578384,-74.0127369,40.6566254,0
622326,-73.8831858,40.6325401,0
18229,-73.89124,40.659405,1
412880,-73.9254121,40.6702792,1
382613,-73.9500905,40.6997906,4
961898,-73.9504063,40.7066527,0
285722,-73.9597977,40.713886,1
995473,-73.9332342,40.6418947,0
64369,-73.8869359,40.6776972,2
606432,-73.9865462,40.5836578,0
303133,-73.9703154,40.7564521,0
274461,-74.0083473,40.7447026,1
586601,-73.9629739,40.7624884,0
904159,-73.9156959,40.6170648,0
448223,-73.84312,40.6905078,1
558729,-73.9212136,40.8676918,0
640502,-73.8026907,40.6744709,0
1004367,-73.7835025,40.7483476,0
752557,-73.8672097,40.6913149,0
549952,-73.817418,40.7044959,0
23909,-73.85913,40.825935,0
696897,-73.9677858,40.6879835,0
888154,-73.7391857,40.6670627,3
729886,-73.9582575,40.5986294,0
972081,-73.8971299,40.6110621,0
526451,-73.9737646,40.7603642,1
742486,-73.9253736,40.8625812,3
816446,-73.9588624,40.7681193,0
82278,-73.8814419,40.8781865,0
827617,-73.8282324,40.6829686,0
534492,-73.8301393,40.7595695,0
746580,-73.9754511,40.7189463,2
538936,-74.0055664,40.633084,1
3372,-73.9451,40.79676,0
547694,-73.8666495,40.7333796,0
364284,-73.903851,40.8281961,0
619981,-74.1931421,40.5879491,1
920882,-73.9900681,40.7466595,1
559186,-74.0025224,40.7397514,1
837517,-73.9760491,40.7514416,0
432893,-74.0099287,40.6521655,1
603278,-73.9425841,40.7139556,0
431796,-74.0884973,40.5847883,2
514917,-73.928889,40.8646639,1
77630,-73.9276911,40.6064808,0
287803,-73.9030083,40.8163189,1
609019,-73.8317847,40.6997773,0
599001,-73.8851822,40.6367076,0
100500,-73.9532053,40.6396923,0
469670,-73.9433549,40.6558272,0
474399,-73.9994226,40.7440085,0
361593,-74.0023315,40.7502089,0
868242,-73.8935603,40.861925,0
475560,-73.8459049,40.8897408,0
717938,-73.7891014,40.7115013,0
519251,-73.8734167,40.7343762,0
796331,-73.9452966,40.8283988,0
435802,-73.9253817,40.7619707,0
716975,-73.8337141,40.7041498,0
708206,-73.9453796,40.8418477,1
401466,-73.8864328,40.8503081,0
536352,-73.8106009,40.6996017,2
866588,-73.8587678,40.7407984,1
6812,-73.807594,40.704147,0
893472,-73.9164098,40.82929,0
970077,-73.8678194,40.8585032,0
551853,-73.754179,40.6788433,0
258129,-73.9164642,40.6766464,1
393908,-73.8572472,40.7178448,0
351308,-73.9611433,40.7075241,0
472766,-73.9050073,40.9041401,1
234353,-73.8654831,40.7499574,0
300252,-73.7735714,40.7151196,0
976466,-73.8613162,40.671142,0
420888,-73.8322761,40.7008705,0
602693,-73.9960038,40.7639984,0
622750,-73.9284614,40.8656325,0
285684,-74.190725,40.5696277,0
528702,-73.922388,40.8404267,0
242100,-73.9311566,40.8116183,0
44631,-73.9433019,40.7606579,0
405148,-73.9959428,40.758981,0
93534,-73.933575,40.8027515,0
685612,-73.9833217,40.6936492,1
652266,-74.0680309,40.5998163,0
232691,-73.9711345,40.5820191,1
456529,-73.9204622,40.830915,1
627952,-73.895258,40.7526563,0
230268,-73.9239744,40.6191319,2
930427,-73.8410666,40.7091579,1
382000,-73.9552939,40.6792042,0
824787,-73.8554386,40.7034875,1
497802,-73.8470025,40.6988242,0
785509,-73.8059498,40.6830976,0
644160,-73.9441554,40.6295078,0
538476,-74.1771117,40.6242049,1
225416,-73.7993885,40.7170151,1
444720,-73.8135598,40.7944625,0
966160,-73.8975005,40.7542804,0
376933,-73.9425233,40.8515013,0
579000,-73.7857391,40.6723848,0
350807,-73.9322649,40.6419491,0
557984,-73.9561313,40.7105162,1
499022,-73.9203766,40.6487787,1
86652,-73.9281738,40.8424245,0
246848,-73.884717,40.8517583,0
696964,-73.8043027,40.6853403,0
36401,-74.11221,40.581264,1
839486,-73.9771875,40.747009,0
897120,-73.9564767,40.6567112,0
829753,-73.8791708,40.8285818,0
809673,-73.9377806,40.8284993,1
861991,-73.8753614,40.7460655,0
348725,-73.9337142,40.8442462,0
737634,-73.9744569,40.7622939,1
52636,-74.079219,40.62387,0
366356,-73.8038644,40.6884658,0
838671,-73.9482713,40.8039585,1
