,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
531040,-73.9973989,40.7214494,0
48885,-74.0078354,40.6268093,0
529193,-73.8906752,40.820189,0
802783,-73.9546652,40.6441971,0
100633,-73.8504783,40.6814845,0
438571,-73.8267823,40.8626112,1
21383,-73.85995,40.829247,3
610700,-73.91384,40.8241884,1
852906,-73.996196,40.7484385,0
249419,-73.8442014,40.780153,0
900871,-73.9228481,40.6524639,0
497606,-73.9419319,40.7007255,1
482214,-73.9809286,40.6889031,0
978026,-73.9228481,40.6524639,0
711325,-73.9505471,40.7160893,0
817630,-73.941118,40.834114,0
540996,-73.7464516,40.6032925,1
428457,-73.827707,40.7816666,0
822707,-73.8459652,40.7396924,0
328571,-73.9556509,40.6466293,1
548134,-73.8842277,40.7175238,0
394254,-73.9405585,40.7889493,0
243262,-73.8257329,40.7157218,1
484810,-74.0114445,40.6015096,0
605609,-73.8631542,40.7344729,0
317847,-73.9672128,40.8108667,0
372086,-74.0131138,40.7035885,0
512727,-73.962364,40.6153137,0
740114,-73.8448109,40.6518773,0
224635,-73.86872,40.739199,0
372837,-73.9489716,40.7688772,0
692884,-73.9103011,40.6967006,0
885888,-73.7930392,40.7107097,1
971309,-73.9796117,40.710977,0
879881,-73.7446569,40.729804,1
522822,-73.9082053,40.8071531,0
762295,-73.9887629,40.696197,0
498629,-74.0039544,40.7298565,0
834192,-73.8065882,40.7066326,0
530405,-73.9718868,40.6763934,0
96197,-73.9954735,40.759626,0
967396,-74.1538974,40.5871485,0
431185,-73.9782759,40.6851972,0
911016,-74.1239011,40.6095741,1
569325,-73.965776,40.6976362,1
870053,-73.9385839,40.7998915,0
352973,-73.9819939,40.6834193,0
586445,-73.8781296,40.8235801,0
212869,-73.7443922,40.7536472,1
339691,-73.7916011,40.7103448,0
473248,-73.7763624,40.6799371,0
869256,-73.9731855,40.6385239,1
569634,-73.9903648,40.5914315,0
255319,-73.8108998,40.7303024,0
321621,-74.2302289,40.527667,1
469095,-73.8280776,40.6660852,0
440297,-73.9656409,40.5888878,1
274179,-73.9109118,40.8050798,0
923175,-73.9776872,40.763645,0
932944,-73.8988296,40.6420041,1
444134,-73.8638822,40.6528029,0
841700,-73.8500701,40.6898418,1
832770,-73.888896,40.8211478,1
536355,-73.9802086,40.7457333,4
523484,-74.0871868,40.6078397,0
215113,-73.9459787,40.8070974,0
323779,-73.887756,40.9012812,0
853881,-74.1698344,40.5708795,3
980019,-74.1636026,40.6159939,0
15871,-73.97332,40.76099,0
53946,-74.0012185,40.6713135,0
552892,-73.9501947,40.8064131,0
303616,-73.8200444,40.6976104,1
89012,-73.9098866,40.7579468,2
417550,-73.936979,40.7019114,3
660540,-73.9067067,40.6341058,1
100109,-74.0105014,40.6276929,0
625060,-73.8818548,40.6641493,0
978152,-73.8202101,40.7217592,1
780732,-73.837628,40.7423301,2
325524,-73.9887629,40.696197,1
926074,-73.9264002,40.6144783,1
310125,-73.9303559,40.834506,1
768089,-73.9470722,40.6767222,0
501643,-74.0084556,40.6311515,1
449584,-73.8476933,40.7342765,1
386263,-73.9862873,40.7222418,3
493273,-73.9764247,40.5772663,0
828508,-74.0957491,40.6105113,3
78048,-73.8825874,40.725084,0
518141,-73.8859007,40.8760172,1
909728,-73.8771414,40.7182685,0
911153,-73.9299991,40.6481811,1
805674,-73.7504195,40.7248459,0
862296,-73.8074034,40.696643,0
21405,-73.844925,40.832752,0
76734,-74.006299,40.7225499,0
680489,-73.8378877,40.8224983,0
257970,-73.9899011,40.7295515,0
478855,-73.8921231,40.856404,0
573639,-73.7356018,40.7149454,3
714173,-73.9459195,40.5865911,0
217290,-73.8647483,40.8167662,0
700379,-73.8530467,40.6906828,0
838826,-73.9266746,40.6859719,3
868284,-73.9882,40.7185558,0
390109,-73.9681976,40.7997827,0
678068,-73.9168429,40.7429437,1
736096,-73.9251435,40.8100528,4
376004,-73.9839788,40.7804905,0
238593,-73.8906409,40.6739843,2
833837,-73.8142403,40.7266052,0
731666,-73.8488335,40.6881494,0
510111,-73.9926041,40.7241363,0
665851,-74.1671439,40.55725,0
865277,-73.9121626,40.7263263,0
454581,-73.8780005,40.8874462,3
598716,-73.9942547,40.6187891,0
698254,-73.9397962,40.5895661,5
824457,-73.8771311,40.7713758,3
898064,-74.1862235,40.6305069,0
469129,-73.978905,40.634353,0
482194,-73.9135004,40.618485,0
712302,-74.004927,40.7570213,0
462650,-73.8665113,40.8875919,0
54184,-73.8152273,40.6907326,0
416449,-73.9136994,40.7654813,0
72570,-73.9553159,40.6356089,0
453972,-73.8054343,40.6941831,0
851258,-73.872993,40.8223007,0
764635,-73.9123638,40.8476821,2
551360,-73.9691095,40.6170038,0
19125,-73.95185,40.715473,0
691069,-73.9662468,40.8119031,1
870392,-73.8991258,40.6773132,1
455635,-73.8363365,40.7862848,0
405959,-73.7766492,40.7127267,0
682544,-73.9269942,40.8353328,0
981008,-73.7556997,40.7265052,1
46736,-73.9070016,40.7508521,0
597548,-73.8961762,40.8466586,1
512578,-73.9505022,40.6698646,2
832245,-74.1328121,40.59724,1
519804,-73.9625737,40.671645,0
913654,-73.8768264,40.8711195,2
273013,-73.9857885,40.5912224,0
356823,-73.9971211,40.7223002,0
433190,-73.8121879,40.7226164,1
555432,-73.9748892,40.7195512,0
642402,-73.936979,40.7019114,0
372005,-73.9698128,40.6388964,1
255239,-73.9189484,40.6170891,0
301705,-73.9708541,40.6718642,0
397417,-73.897203,40.6289594,0
237682,-73.9504303,40.7713904,2
219997,-74.1028989,40.6156334,0
743973,-73.8268128,40.6964543,1
39022,-73.98856,40.769115,1
524458,-73.9221368,40.7061238,0
299241,-73.9251435,40.8100528,0
294646,-74.1902365,40.5406079,0
926183,-73.8859004,40.6305808,1
827980,-73.876016,40.7356334,2
913361,-73.9841751,40.7598419,0
521706,-73.9891124,40.7203071,0
580511,-73.9765171,40.7549741,1
480630,-73.8873109,40.6541418,1
108111,-73.9207095,40.6082027,0
776909,-73.8441464,40.5815025,1
28214,-73.955894,40.709328,0
255556,-73.8868099,40.6966689,1
300079,-74.1170123,40.624524,0
716802,-73.8920447,40.8357171,0
24376,-73.86853,40.673275,1
338261,-73.8663382,40.6871281,0
681306,-73.7143817,40.7457376,0
625344,-73.8349799,40.7070968,0
523483,-73.8152441,40.7042012,0
698678,-73.8829509,40.828303,0
790673,-73.9454833,40.8077723,1
688836,-73.9105876,40.8246333,1
632004,-74.0893786,40.5896048,1
63010,-73.9619387,40.7736894,0
259036,-73.7791971,40.6916518,0
997879,-73.7778939,40.6899173,0
495648,-73.9609091,40.7808583,1
918881,-73.8158366,40.7939364,0
812928,-73.8771979,40.6412074,1
744840,-73.9463647,40.6957047,2
40545,-73.98218,40.600735,0
462043,-73.9223713,40.8361093,2
684975,-73.8372809,40.7189849,0
575362,-73.8876761,40.6491933,3
483070,-73.9285984,40.8626134,1
945435,-73.823019,40.7413979,3
650615,-73.8732802,40.8380117,2
879081,-73.996771,40.725432,0
980267,-73.7478621,40.6627287,1
893984,-73.7833817,40.7577537,0
313081,-73.9342674,40.69409,1
289861,-73.9252653,40.6790734,0
483332,-73.9962318,40.6907574,0
48675,-73.8599,40.7463881,0
881101,-73.9789645,40.7113672,1
274898,-74.0137686,40.608479,0
848199,-73.9928968,40.7199725,0
548066,-73.9075311,40.8478155,0
216397,-73.9210328,40.6881146,1
935700,-73.9969843,40.7165417,0
949632,-73.9466325,40.5999092,0
805023,-73.9665319,40.8082305,0
443826,-74.0894424,40.6076902,3
517606,-73.7407874,40.6634321,0
512536,-73.7885973,40.712343,0
722024,-73.9954294,40.71728,0
888519,-73.9077986,40.8034803,0
928165,-73.9809032,40.6965588,0
539956,-73.9575609,40.7145001,0
553089,-74.0030682,40.6022601,0
386347,-73.9801687,40.7222821,0
756705,-73.9261019,40.7570032,3
314799,-73.9197853,40.8408751,0
668272,-73.9376716,40.8483929,0
278819,-74.1482289,40.6086217,0
373833,-74.2370758,40.5280977,1
377831,-74.2242513,40.5336039,1
28160,-73.904205,40.67066,0
271829,-74.0283818,40.6300229,0
318296,-73.9900681,40.7466595,0
215913,-73.8292354,40.8854411,0
715633,-73.9637444,40.7064792,3
400148,-73.9187598,40.6240937,2
556110,-73.9097129,40.7635981,2
543368,-73.8140794,40.6977347,0
729460,-73.9945485,40.7707422,0
221484,-73.7589797,40.6892452,0
576686,-73.9956441,40.744099,0
18787,-73.990135,40.713383,0
300055,-73.8315357,40.7583639,0
769556,-73.8596479,40.6844549,0
393397,-74.1901454,40.5516011,0
387199,-73.9504168,40.6586933,1
738973,-73.9045896,40.7415207,1
659684,-73.9474405,40.8177613,0
35505,-73.92019,40.628643,1
244757,-74.0083661,40.7503074,1
41856,-74.15308,40.608913,0
549419,-73.8533367,40.8424703,1
565729,-73.803327,40.7789954,1
908922,-73.8035734,40.7052332,1
446726,-74.0041656,40.6441263,0
571835,-73.9848366,40.7242673,0
280651,-73.9753742,40.7610398,0
283936,-73.9031399,40.8227143,0
281427,-74.0414191,40.6218465,1
618998,-73.9225187,40.6505862,1
490009,-73.7539866,40.5951403,1
15359,-73.99473,40.608006,0
970164,-73.8214995,40.7306048,0
360010,-73.8416968,40.7765567,0
340136,-73.9901667,40.6897305,2
534452,-73.9577227,40.8062898,0
777687,-73.9830033,40.5848102,0
106255,-73.9894752,40.5934516,0
522820,-73.8690622,40.6716068,1
539534,-73.929435,40.7623795,0
51978,-73.845503,40.7249661,0
250991,-73.8365767,40.7364365,1
254422,-73.7638669,40.7263574,1
938788,-73.8117629,40.6665735,1
104810,-73.9949825,40.7603012,0
349443,-73.9684724,40.7915623,0
730970,-73.9281915,40.6601774,0
643860,-73.9291071,40.6397952,2
720100,-73.9153214,40.6396377,0
797894,-73.8527719,40.6975581,0
238845,-73.9477302,40.6697124,2
374272,-73.7442778,40.753791,0
776928,-73.7534717,40.7424052,1
68711,-73.9792354,40.6263356,2
391465,-73.9754682,40.6431521,3
669662,-73.9918693,40.7441866,0
684552,-74.2265089,40.5268237,2
215605,-73.7275349,40.7460879,0
368151,-73.9341848,40.8624983,0
34996,-73.783035,40.733128,3
358596,-73.8791033,40.7523742,0
919893,-73.9059698,40.6661807,0
838675,-73.952294,40.6040288,0
853977,-73.9482914,40.8338622,0
271772,-73.8204991,40.678749,2
76247,-73.7622947,40.6980217,3
42631,-73.9762114,40.5798272,1
813488,-73.9059739,40.640237,0
623948,-73.9173319,40.8491541,1
792638,-73.8822264,40.8354522,0
983629,-73.8870877,40.8733642,5
323918,-73.8612227,40.7160382,2
487586,-73.9600128,40.7763209,0
990652,-73.7742265,40.6601677,0
506294,-73.8022272,40.7067487,0
569076,-73.8774731,40.8399843,1
372601,-73.9078755,40.5965113,4
452740,-73.9593983,40.593906,0
28053,-73.825264,40.675167,0
684980,-73.9280966,40.6713212,0
211321,-73.9189307,40.6405845,0
977612,-73.9921609,40.7197501,0
785744,-73.8779226,40.8313883,0
495746,-73.8172923,40.7714785,1
66346,-73.8720708,40.7569503,0
685386,-74.0274359,40.6250277,0
980115,-73.9857705,40.7829112,1
828967,-73.7408176,40.7187532,1
521001,-73.9831689,40.7561391,1
680983,-73.9936392,40.7272901,0
561661,-73.7474053,40.7034109,0
368972,-73.9344415,40.8224421,1
830012,-73.9191997,40.8141439,0
514046,-73.9187598,40.6240937,2
451656,-73.7841347,40.592231,0
414196,-73.817418,40.7044959,0
480343,-73.7481439,40.6911982,0
967106,-73.8174115,40.6660962,0
456841,-73.7862659,40.666739,1
947457,-74.0129227,40.6491578,2
481083,-74.1579836,40.615309,0
886140,-73.9481899,40.5929683,0
888611,-73.9286674,40.596021,0
270636,-73.8411794,40.8285193,2
718155,-73.8635817,40.8412779,2
829980,-73.9853377,40.7586947,1
301994,-73.9679255,40.7872228,0
12795,-73.92785,40.691833,0
520493,-73.9218344,40.6102374,0
347397,-73.9574337,40.6367927,0
538269,-73.8913807,40.8617006,0
915343,-73.9453252,40.7935518,0
941886,-73.9263842,40.6845033,2
907173,-73.8045814,40.7833973,2
688588,-73.999311,40.7175491,1
493883,-73.919113,40.7319835,2
414806,-73.9823647,40.7673924,0
729003,-73.8044909,40.6961687,2
953686,-73.7335235,40.6735712,0
927621,-73.9726747,40.5924387,1
221195,-73.9103198,40.7692326,2
520544,-73.897553,40.7600444,2
342661,-73.9443653,40.8271962,2
42893,-73.9499219,40.6361529,3
451876,-73.8431525,40.8529554,0
820704,-73.7668563,40.7758579,0
230625,-73.9761869,40.6286077,0
759395,-73.9991472,40.688922,1
328650,-74.0013474,40.6295982,0
441908,-73.9272684,40.8655357,3
787521,-73.9791676,40.6934893,1
784620,-73.9827137,40.6884588,0
820643,-74.0258266,40.6046957,1
835643,-73.8029448,40.7348618,0
107598,-73.9784973,40.7367906,1
377396,-73.8049159,40.7604408,0
323056,-73.8166124,40.7031657,2
832251,-73.9015489,40.6282194,0
34068,-74.120605,40.60181,0
8060,-74.086334,40.617676,0
84412,-73.8885224,40.8414831,1
408978,-73.906525,40.6969748,1
84743,-74.0794966,40.6179932,1
824609,-73.9781227,40.7457274,0
293167,-73.9202583,40.8261528,0
433802,-73.8817897,40.8575247,0
384534,-73.9841023,40.7171939,1
569321,-73.7461324,40.6720791,1
124468,-73.9934205,40.7497064,0
46465,-73.7414326,40.7527074,0
425950,-73.8988568,40.6169579,0
242090,-73.8330138,40.7283926,0
765176,-73.9202761,40.8626053,0
952002,-73.9292434,40.7967405,1
52788,-73.8449657,40.8194284,0
279280,-73.747488,40.7573772,1
999369,-73.9685398,40.7482147,3
712203,-73.9109407,40.6876982,0
686361,-73.9027344,40.6502446,0
300475,-73.9079831,40.7118361,0
73504,-73.7783114,40.748744,0
860919,-73.9109118,40.8050798,1
817106,-73.9840615,40.5836273,1
425125,-74.1154236,40.5786298,0
464217,-73.8917394,40.6635085,0
378296,-73.9638043,40.795464,0
254097,-73.9792844,40.7818402,0
246226,-73.9133662,40.8717676,2
593538,-73.9723632,40.762288,0
987803,-73.8826747,40.8660891,0
896810,-73.9547539,40.7206006,0
26650,-73.80741,40.696644,1
678628,-73.9289543,40.7562117,0
368338,-73.8225181,40.6746734,1
876941,-73.820422,40.789528,0
506704,-73.8421578,40.7009037,0
398735,-73.7754626,40.7434286,4
768501,-73.8606204,40.8936679,0
360405,-73.8174251,40.7124857,1
388884,-73.9554753,40.6775767,0
464799,-73.8050109,40.7094735,0
522434,-73.9508806,40.5966091,0
43194,-73.807505,40.7501359,0
88530,-73.7357924,40.7132852,1
739593,-73.9585673,40.7840825,2
381432,-74.1370105,40.6080237,0
420257,-73.9204195,40.6309047,1
222284,-73.8552926,40.7025952,1
693019,-73.9680255,40.7595778,0
736659,-73.9845292,40.6960346,1
399651,-73.9685308,40.5763037,0
270640,-73.9465923,40.7806906,0
483963,-73.9460683,40.7143717,0
719724,-73.986118,40.5822717,2
825086,-73.7922213,40.7191802,1
973449,-73.9987847,40.6718124,1
663248,-73.8634231,40.7319494,0
824460,-74.1694817,40.5793999,0
472192,-73.9947091,40.7029935,0
