,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
805071,-73.7473916,40.7231924,0
969590,-73.9896203,40.7014547,0
562507,-74.1694734,40.5591268,0
610320,-73.8901867,40.9000376,0
395181,-73.8361587,40.6824147,0
726058,-73.8521639,40.6936625,0
299637,-73.9424305,40.753996,0
545756,-74.0021139,40.7151584,1
781434,-73.9449618,40.6695546,0
514876,-73.9857652,40.7177239,5
651035,-73.9845256,40.7427065,0
318951,-73.8999668,40.8376538,0
809513,-73.979056,40.7617706,0
234829,-74.00583,40.6811039,2
412172,-73.9665738,40.6815658,0
226236,-73.9734765,40.5952551,0
399185,-73.9048381,40.599294,1
561968,-73.9463456,40.5984049,0
719034,-73.7472763,40.6765364,0
326749,-73.9197423,40.6607702,0
982470,-73.9447576,40.7197624,0
392130,-74.0143238,40.6447898,0
353991,-73.9804246,40.7598989,0
710439,-73.7426784,40.751615,0
557280,-74.0024648,40.5965445,0
309814,-73.9367775,40.7547506,0
340974,-73.8818785,40.742378,0
892184,-73.851684,40.7520307,1
806457,-73.9519581,40.7151811,0
323081,-73.7359046,40.7591492,0
273934,-73.8906752,40.820189,0
480635,-73.9737625,40.6830499,0
882226,-74.0124422,40.719058,0
302858,-73.8622832,40.707377,0
698996,-73.9502377,40.7054724,1
220795,-73.9638843,40.7612344,1
636445,-73.7742265,40.6601677,0
367653,-73.908068,40.5928174,0
745702,-73.8184539,40.8749943,0
210828,-73.8313156,40.6655878,0
827962,-73.9118139,40.8617318,0
650989,-73.7707754,40.6669624,1
251158,-73.8717704,40.7461028,0
222870,-73.9848633,40.7841601,1
258242,-73.860072,40.7383736,0
589773,-73.9368917,40.8550978,2
865173,-73.9684309,40.7647874,0
821274,-73.9397264,40.6071328,0
300936,-73.9236661,40.6525385,2
464581,-73.9253282,40.6711685,0
953298,-73.9885328,40.7101611,1
244958,-73.926926,40.7301399,0
534307,-73.7913385,40.788778,0
394749,-74.0846476,40.6152063,1
539641,-73.8331917,40.7190565,0
464210,-73.9433311,40.6287307,2
587625,-73.9637037,40.59587,2
307045,-74.1538724,40.6124929,0
364233,-73.9499947,40.7676137,0
296460,-73.8765111,40.6425396,0
852618,-73.9845292,40.6960346,0
379786,-73.8108147,40.6924673,0
442556,-73.9949215,40.7552921,0
268200,-73.9221576,40.6543162,1
470524,-73.9262972,40.6131169,0
913675,-73.8372664,40.7409122,0
578185,-73.8720598,40.8660476,0
371525,-73.9131379,40.6866514,0
281518,-74.0026387,40.7601586,0
419582,-73.8646552,40.8803226,1
735492,-73.9845292,40.6960346,0
613832,-73.9671533,40.7567642,0
488186,-73.9356781,40.7914069,0
965417,-73.9303998,40.8028239,1
494648,-73.9006477,40.8850993,0
389104,-73.9081225,40.89146,0
527298,-74.0039696,40.7428639,0
302944,-73.982638,40.7849752,0
513204,-73.8248379,40.7821423,1
680799,-73.9493331,40.7851932,1
254363,-73.8523438,40.7534092,2
655504,-74.0073938,40.7051837,1
225036,-73.9917874,40.7646844,0
542119,-73.9949825,40.7603012,1
679161,-73.8628042,40.8835756,0
630061,-73.7433292,40.7542629,0
787508,-74.0003682,40.6860803,0
766559,-74.0067388,40.7544905,0
863736,-73.9932609,40.722355,0
819531,-73.9507109,40.7435369,1
617800,-73.9758293,40.7604196,0
319165,-73.975592,40.7578587,1
513167,-73.9050515,40.8327066,0
414707,-73.9932609,40.722355,0
596165,-73.9510179,40.7663518,0
678906,-74.123253,40.5608792,0
477963,-73.9830501,40.6983784,0
713835,-73.9008728,40.6322619,0
445842,-73.9813249,40.7290865,0
523814,-74.0055454,40.7271556,1
625003,-73.9961278,40.7434293,0
974319,-73.9798115,40.6866467,0
427782,-73.8855916,40.738325,0
397400,-73.956722,40.7089689,0
862001,-73.9807025,40.6853239,0
359855,-73.9977634,40.7168135,0
547756,-73.7661423,40.7744528,0
647397,-73.9656926,40.7685442,0
800159,-73.9817185,40.7671096,0
225555,-73.9309605,40.8040166,1
383704,-73.9601524,40.7058989,0
505893,-73.9276152,40.6764454,1
514103,-73.9516098,40.7878593,0
972852,-74.1689313,40.6210331,0
343376,-73.8410666,40.7091579,0
225112,-73.8890253,40.7666318,0
932134,-73.9184943,40.7677355,0
461932,-73.9259293,40.8278116,0
379475,-74.0036036,40.713646,0
516179,-73.9583509,40.7605353,0
955398,-73.9985979,40.6599116,0
276832,-73.9197423,40.6607702,0
336937,-73.7834867,40.696584,0
864635,-73.7782751,40.7610086,0
971235,-74.0247905,40.631506,0
317594,-74.015491,40.6436697,1
678675,-74.0957491,40.6105113,0
231208,-73.748471,40.735431,0
214106,-73.8505405,40.7197,2
254112,-73.9909333,40.7007672,0
743121,-73.967462,40.7602226,0
615854,-73.9772225,40.591921,0
613280,-73.9274072,40.7085426,0
703154,-73.9825396,40.6920516,0
534609,-73.9813092,40.7207095,0
315079,-73.9117631,40.7555713,2
760854,-73.9301606,40.7368773,0
518414,-73.8261813,40.8695146,0
877083,-73.9505671,40.6601179,4
970228,-73.9648018,40.7599831,1
874756,-73.844789,40.7201645,0
359384,-73.9181642,40.6280046,0
382551,-73.9329972,40.7093173,0
603309,-73.9691174,40.7466536,1
767702,-73.8919289,40.8246558,0
651624,-73.9998521,40.7217925,0
943933,-73.7826256,40.7129385,1
384346,-73.7822365,40.7894981,0
471395,-73.8248086,40.6947605,0
721446,-73.9502377,40.7054724,0
358506,-73.9914542,40.6042086,0
608158,-73.9989537,40.728067,0
774570,-73.8105512,40.6663322,0
384276,-73.9926328,40.7584292,0
431847,-73.8283998,40.7426693,1
483589,-73.9661291,40.7621793,0
575142,-73.9735639,40.7238356,0
510005,-73.9444068,40.7948085,0
857037,-73.8526547,40.7370625,2
828817,-73.7381752,40.7678648,0
422889,-73.7858997,40.7413777,0
798836,-73.8928519,40.861831,0
470325,-73.8331043,40.7546608,1
504597,-73.8909882,40.8717651,0
634518,-73.8800407,40.8952213,2
219025,-73.823231,40.7198699,0
685363,-73.7417243,40.7554843,0
405531,-73.805083,40.7316898,0
659014,-74.0073764,40.7105799,0
452341,-73.8915043,40.8346626,1
627832,-73.8421408,40.731493,0
836090,-73.9573844,40.8227874,0
918047,-73.9382191,40.7873964,0
987185,-73.810997,40.6924529,2
463723,-73.8052998,40.6817397,0
640474,-74.0011907,40.7291676,0
545999,-73.8781619,40.838846,0
307586,-73.9305736,40.5854376,0
711005,-73.9973001,40.7571064,0
571355,-74.0689388,40.6038348,0
373795,-73.8453979,40.7547026,0
316930,-74.0166511,40.642547,1
592067,-73.9189192,40.7320364,0
800818,-73.8376632,40.7664368,0
479774,-73.933575,40.8027515,0
306995,-73.7823317,40.788556,0
528475,-73.8362427,40.7227716,0
535192,-73.8299886,40.680037,1
998238,-73.8831904,40.8832851,0
376280,-74.0048282,40.7375473,0
222461,-73.988627,40.7741151,0
344715,-73.7931038,40.7363624,0
500782,-73.9610326,40.6994847,0
355563,-73.9111011,40.8080364,0
851183,-73.9499947,40.7676137,1
233421,-73.9531508,40.6711694,0
226951,-73.8347991,40.7475728,3
252024,-73.9993335,40.6916827,0
450674,-73.9110429,40.6840066,0
896353,-73.8729662,40.8280693,0
408623,-73.9295994,40.6444315,0
395875,-73.8433267,40.6869371,0
221150,-73.8235426,40.78896,2
793543,-73.9945485,40.7707422,0
481561,-73.7718954,40.7653207,1
546359,-73.7569053,40.7620943,0
371508,-73.8928484,40.7252746,0
576622,-73.8449449,40.7368759,0
993219,-73.9888461,40.6950223,0
655051,-73.7357924,40.7132852,0
722951,-73.7465393,40.7560994,0
399404,-73.9884952,40.7641132,0
989341,-73.9851029,40.7594056,0
527456,-73.8377671,40.7254507,0
239484,-73.8049779,40.7330977,0
917338,-73.7431647,40.7545534,0
814565,-73.9844135,40.774809,0
408168,-73.9167701,40.8156984,0
856930,-73.7431647,40.7545534,0
235543,-73.8718573,40.8537088,0
494313,-73.8977894,40.8624201,0
295776,-73.9916074,40.5874034,1
435840,-73.8596365,40.7104205,1
412817,-74.0016703,40.6833892,1
963378,-73.817418,40.7044959,0
239713,-73.7760305,40.7562272,3
646933,-73.9992169,40.672888,0
713724,-73.9871041,40.696131,0
253914,-73.8800201,40.8233002,0
447101,-74.0160467,40.7067007,0
437687,-73.9528108,40.6778446,1
218150,-73.9896203,40.7014547,0
769328,-74.0044171,40.7422847,0
660754,-73.7572555,40.7181386,0
901217,-73.9447576,40.7197624,0
910822,-73.9817185,40.7671096,0
270043,-74.1293966,40.6082248,0
370421,-73.9493331,40.7851932,0
936600,-73.9605171,40.5894516,0
307511,-73.9535659,40.6911214,0
580112,-73.9988131,40.7230221,1
999251,-73.9186024,40.6320672,0
449010,-74.0090609,40.7108872,3
965225,-73.9181642,40.6280046,0
793390,-73.9620143,40.7678129,0
491742,-73.9256052,40.6685062,2
503442,-73.7679068,40.736341,0
868595,-73.8381571,40.6864963,0
780170,-73.8185496,40.5829554,1
923015,-73.9637266,40.7528917,0
272980,-73.7898821,40.740061,1
718122,-73.7777101,40.7220991,0
222811,-73.7223105,40.7647919,0
780417,-73.8140794,40.6977347,0
367276,-73.8370799,40.7449272,0
844043,-73.9973389,40.5985519,0
322155,-73.9985824,40.7134676,1
974727,-73.9292693,40.7275681,1
633265,-73.8360377,40.7514861,0
478874,-73.9508794,40.8183941,0
936599,-73.9316919,40.7652244,0
288260,-73.9251435,40.8100528,0
733957,-73.9375408,40.7887968,0
518838,-73.9527865,40.7681691,0
959301,-73.9703425,40.7523789,0
983475,-73.9447576,40.7197624,0
516013,-73.9429978,40.6436045,1
365919,-73.7582499,40.7134965,0
226863,-73.9442307,40.8196729,0
949303,-73.98835,40.6445622,0
492292,-73.9753439,40.7553005,0
673376,-73.9220058,40.654629,0
224663,-73.9933171,40.7015661,0
568167,-73.9261524,40.7440288,0
662593,-73.9962697,40.7219516,0
656776,-73.9768459,40.6083924,0
563109,-73.9821119,40.7677437,0
240100,-73.7210675,40.7426607,0
857055,-73.7557617,40.675885,0
774521,-73.9945276,40.760927,0
755692,-73.9789481,40.691922,0
558513,-73.9130382,40.7133332,0
369664,-73.9097123,40.7363917,0
440410,-73.9959155,40.7328483,0
296615,-73.9994226,40.7440085,0
665937,-73.8315211,40.8625976,0
568928,-73.9808422,40.6887604,0
408253,-74.0151058,40.6025296,0
261251,-73.925125,40.7719586,0
284302,-73.8508811,40.7375562,0
315304,-73.9956963,40.6626948,0
1002282,-73.9598555,40.773642,0
504917,-73.7567868,40.7621739,0
309308,-73.9465455,40.8165011,0
692344,-73.9579029,40.7611802,0
459852,-73.9826602,40.6860873,0
627788,-73.9894015,40.762859,0
528050,-74.1617438,40.5579275,0
579272,-73.9451536,40.8464674,0
436203,-73.7447571,40.7533218,0
578190,-73.9536001,40.610949,0
520779,-73.9583993,40.7756424,0
271105,-73.9903915,40.7312889,0
876915,-73.9593765,40.6414705,0
841104,-73.9761722,40.7967215,0
696691,-73.9922364,40.7212488,0
288352,-73.9261524,40.7440288,0
822000,-73.9313928,40.8137456,1
599986,-73.8997994,40.8240591,0
293811,-73.8257652,40.7509692,0
878717,-73.9804117,40.7425878,0
336984,-73.7718172,40.7441471,0
594812,-73.9632932,40.6808814,1
352243,-73.9489716,40.7688772,0
913551,-73.8067289,40.7383923,2
660698,-74.1332017,40.6079852,1
338007,-73.9992169,40.672888,0
439680,-73.8409528,40.7422007,1
744072,-73.9682164,40.7679685,0
372832,-73.9265219,40.8081625,0
542375,-73.7622947,40.6980217,0
344819,-73.8942315,40.7399663,0
348618,-73.851305,40.7508183,1
444952,-73.9800367,40.7655201,0
842818,-73.794641,40.7012377,0
453583,-73.9624863,40.7053507,0
599749,-73.9110159,40.6529522,0
898135,-74.1694817,40.5793999,0
356891,-73.836293,40.8243922,0
299524,-73.8215565,40.7605337,0
755797,-73.9718725,40.6932106,0
775834,-73.8247515,40.7288339,0
814778,-73.9552939,40.6792042,0
733472,-73.7894783,40.719138,1
713632,-73.7380615,40.7484151,2
585371,-73.7865148,40.7197371,0
501939,-73.9954735,40.759626,0
917040,-73.9781227,40.7457274,0
920067,-73.9492194,40.7306798,0
449015,-73.9831481,40.7388307,0
621637,-73.7320789,40.7693522,0
738431,-73.9928968,40.7199725,0
653313,-73.8393082,40.7429082,0
338020,-73.9421061,40.670341,0
795613,-73.9836239,40.7555161,0
993838,-73.8048606,40.7349392,0
339989,-73.8107589,40.6795239,0
555383,-73.9941184,40.735313,0
373920,-74.0124422,40.719058,0
546636,-73.9557002,40.761276,0
480209,-73.9845604,40.7484375,0
444020,-73.7461623,40.7330503,0
648361,-74.1052337,40.5749643,1
633908,-73.9376183,40.812739,0
741923,-73.8888848,40.8603808,1
1004949,-73.7923087,40.7379365,0
958855,-73.9029039,40.8359271,0
790260,-73.977196,40.7643229,0
857683,-73.8873051,40.738645,0
444116,-73.7702044,40.7448949,0
328397,-74.1293966,40.6082248,0
425391,-73.9406885,40.7119619,0
288295,-73.9416863,40.7258811,0
321598,-73.8446465,40.7354267,0
967088,-73.9815723,40.7736009,0
621981,-73.7636078,40.7192826,0
647211,-73.7771606,40.7223457,0
368743,-73.903254,40.6274743,0
843153,-73.9625072,40.7545528,1
263990,-74.1014938,40.5893449,0
606597,-73.9871351,40.7224697,0
453990,-73.8680486,40.8777986,0
374514,-73.89028,40.820139,0
501951,-73.9991446,40.754584,0
314686,-73.9571327,40.7183865,0
923426,-73.809689,40.7057457,1
882022,-73.9476221,40.7752455,0
329128,-73.996304,40.7533873,1
405038,-73.8964742,40.6224169,1
721142,-73.9991845,40.7341384,0
711137,-73.8057517,40.6830971,0
309848,-73.8296641,40.7618909,0
683716,-73.8891495,40.6754953,0
472216,-73.9988005,40.6903113,0
529185,-73.7567898,40.7538277,0
903521,-73.833726,40.5807935,0
929356,-73.9298678,40.6050714,2
542723,-73.7454772,40.7549013,0
967848,-73.8321844,40.6928776,0
539283,-73.9306435,40.7266047,0
410039,-73.9536717,40.7879013,0
547660,-73.9226784,40.8268488,0
526607,-73.9179524,40.8061229,7
457185,-73.7953901,40.6660939,0
534986,-73.8313156,40.6655878,0
540789,-74.1917442,40.5319181,0
223988,-73.769551,40.7258121,0
488311,-73.8879967,40.8166622,0
978091,-73.936838,40.7902546,0
365425,-73.8273761,40.7533101,0
513008,-73.8875543,40.766359,1
565824,-73.9500574,40.767373,0
544723,-73.9630147,40.8126237,0
957726,-74.1654786,40.61995,2
478974,-73.9452163,40.8478982,0
582017,-73.9504168,40.6586933,2
491868,-73.8893729,40.8733829,0
445301,-73.9973989,40.7214494,0
404250,-73.9807025,40.6853239,0
973059,-73.7894084,40.6668416,0
539750,-73.96446,40.8144067,0
588986,-73.884484,40.7283682,0
837900,-73.8072091,40.7713221,2
305994,-73.954325,40.7095198,0
920489,-73.7463926,40.6657945,0
838896,-73.9282319,40.8571677,0
645402,-73.9759509,40.6835142,0
334431,-73.9096197,40.8322821,0
241831,-73.7566341,40.7492864,0
396179,-73.8901971,40.6983465,0
630984,-73.9808504,40.7477508,0
793555,-73.7901096,40.7398644,0
406750,-73.9808885,40.7534818,0
564677,-73.883382,40.817352,0
284012,-73.9422047,40.7842026,0
360767,-73.9390768,40.8216382,0
618747,-73.8509566,40.7506696,1
405950,-73.8257652,40.7509692,0
337475,-73.7857328,40.7197394,0
771190,-73.997568,40.5945547,0
242703,-73.8909216,40.7663513,0
444027,-73.7374171,40.7582878,0
894929,-73.8253259,40.7340608,0
380083,-73.8453684,40.7397921,0
228220,-73.832233,40.7151185,0
502567,-73.9496815,40.8020241,0
536793,-73.9614295,40.6616893,0
724023,-73.8969119,40.693843,0
719174,-73.8941239,40.8349176,0
869252,-73.9848306,40.6869302,0
216253,-73.78807,40.6665459,0
