,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
18686,-73.78632,40.666573,1
22675,-74.12204,40.627533,0
47433,-73.9734345,40.8018878,0
66453,-74.1471027,40.5410116,2
21149,-73.99977,40.758842,0
23490,-73.792244,40.697906,0
8180,-73.920586,40.650703,0
6566,-73.910706,40.77613,1
990638,-73.8297739,40.5819158,2
101196,-73.9432423,40.6230242,0
122733,-73.9061553,40.8263864,3
111538,-74.0091,40.7136,0
106028,-73.9311544,40.8040684,0
12123,-73.972046,40.72656,1
988871,-74.1623684,40.6046459,1
93126,-73.7844014,40.7760204,0
16573,-73.81497,40.703537,1
72559,-73.8358923,40.7862732,1
18766,-73.959335,40.652927,0
14520,-73.9165,40.61655,0
392210,-73.9951087,40.6632629,0
24814,-74.077095,40.599854,0
12110,-73.85654,40.685963,1
549611,-73.7442778,40.753791,0
25837,-73.842575,40.710907,0
586500,-73.7971241,40.7030344,0
14779,-73.773834,40.65965,0
3624,-73.85362,40.816086,1
78350,-73.9835453,40.7229276,0
225758,-73.921752,40.8649173,0
465075,-74.0075584,40.7258408,0
24779,-73.94852,40.640945,1
146958,-73.9372659,40.6346508,1
20014,-73.91933,40.69706,0
939117,-73.9953279,40.7250834,0
79112,-73.74317,40.75455,0
259215,-73.8855622,40.6651412,0
35431,-73.93885,40.717533,1
36929,-73.93122,40.82503,5
30152,-73.81638,40.66305,0
619745,-73.8046316,40.7625895,0
108005,-73.8705687,40.8764729,0
47672,-73.7953245,40.697097,0
370028,-73.79357,40.6661173,3
82384,-73.793663,40.7388861,1
8815,-73.89586,40.740273,0
24439,-73.81989,40.829685,1
11424,-73.98682,40.699955,0
80011,-73.7274189,40.704713,0
20232,-73.99029,40.71918,0
88441,-73.9488446,40.6784303,0
14147,-73.85209,40.822845,0
41014,-73.799034,40.76904,0
8903,-73.915886,40.869846,1
47315,-73.991083,40.6325733,0
56843,-74.0000108,40.7329856,0
39407,-73.78253,40.71084,0
509163,-74.1235758,40.6166807,1
52332,-73.83748,40.830437,0
486544,-73.9656399,40.7097159,0
104750,-73.9104712,40.6452636,0
587359,-73.9176208,40.8026451,0
48419,-73.84503,40.70804,0
23491,-74.12623,40.624866,0
20907,-73.84701,40.828,0
26559,-73.82578,40.88384,1
78584,-73.8554829,40.8261227,0
160384,-73.8248,40.69477,0
77661,-73.82754,40.687237,1
29372,-73.97545,40.581722,0
66942,-73.7267806,40.6940395,0
47169,-73.7810721,40.7575928,11
828646,-73.7358055,40.7654989,0
250335,-73.9330796,40.6775631,0
29008,-73.924164,40.655754,1
357636,-73.9118468,40.8860059,0
